,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,25,7,0
5,5,141,14,4,0,141,30,13,0
6,6,136,16,4,0,136,35,13,0
7,7,128,20,3,0,128,46,10,0
8,8,119,22,4,0,119,52,13,0
9,9,119,22,4,0,119,52,13,0
10,10,116,22,5,0,116,51,17,0
11,11,106,27,5,0,106,61,17,0
12,12,93,28,8,0,93,62,29,0
13,13,87,31,8,0,87,68,29,0
14,14,84,32,8,0,84,71,29,0
15,15,74,33,10,0,74,75,35,0
