,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,161,11,0,0,161,23,0,0
5,5,152,14,1,0,152,29,3,0
6,6,149,15,1,0,149,32,3,0
7,7,141,19,1,0,141,40,3,0
8,8,131,22,2,0,131,47,6,0
9,9,130,21,3,0,130,45,9,0
10,10,126,21,4,0,126,46,12,0
11,11,123,19,6,0,123,42,19,0
12,12,114,21,4,2,114,48,12,10
13,13,109,23,4,2,109,53,12,10
14,14,102,26,4,2,102,60,12,10
15,15,96,27,5,2,96,61,17,10
