,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,139,15,5,0,139,30,15,0
6,6,136,16,2,2,136,32,6,10
7,7,130,14,5,2,130,28,15,11
8,8,119,20,4,2,119,42,12,11
9,9,119,20,4,2,119,42,12,11
10,10,115,22,4,2,115,46,12,11
11,11,105,27,4,2,105,56,12,11
12,12,93,29,4,3,93,63,12,16
13,13,88,31,3,4,88,67,9,20
14,14,85,32,3,4,85,70,9,20
15,15,74,34,4,5,74,74,12,24
