,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,13,3,0
4,4,152,12,2,0,152,25,7,0
5,5,142,13,4,0,142,27,15,0
6,6,137,15,4,0,137,32,15,0
7,7,128,18,5,0,128,38,18,0
8,8,117,23,5,0,117,49,18,0
9,9,117,23,5,0,117,49,18,0
10,10,114,25,4,0,114,56,14,0
11,11,105,29,4,0,105,65,14,0
12,12,91,34,3,1,91,78,11,4
13,13,86,35,4,1,86,80,14,4
14,14,84,34,5,1,84,79,17,4
15,15,74,36,5,2,74,85,16,9
