,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,20,2,0,137,41,6,0
6,6,132,21,3,0,132,43,9,0
7,7,124,23,4,0,124,48,12,0
8,8,112,29,4,0,112,60,12,0
9,9,112,29,4,0,112,60,12,0
10,10,109,29,5,0,109,60,15,0
11,11,102,31,5,0,102,67,15,0
12,12,92,28,8,1,92,58,30,4
13,13,88,28,8,2,88,58,30,8
14,14,86,26,10,2,86,54,36,8
15,15,78,25,11,3,78,54,40,12
