,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,142,13,4,0,142,27,13,0
6,6,137,16,3,0,137,35,10,0
7,7,127,21,3,0,127,45,10,0
8,8,117,24,4,0,117,51,13,0
9,9,117,24,4,0,117,51,13,0
10,10,115,24,4,0,115,53,13,0
11,11,108,26,4,0,108,60,13,0
12,12,94,28,7,0,94,64,23,0
13,13,89,30,7,0,89,69,23,0
14,14,86,30,8,0,86,69,26,0
15,15,77,32,7,1,77,77,23,4
