,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,12,2,0,152,26,6,0
5,5,140,16,3,0,140,35,9,0
6,6,135,17,4,0,135,36,13,0
7,7,126,20,5,0,126,42,16,0
8,8,116,23,6,0,116,48,20,0
9,9,116,23,6,0,116,48,20,0
10,10,112,25,6,0,112,52,20,0
11,11,105,26,7,0,105,55,24,0
12,12,92,27,10,0,92,59,33,0
13,13,88,28,10,0,88,63,33,0
14,14,87,27,10,0,87,61,36,0
15,15,78,26,13,0,78,58,48,0
