,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,8,2,0,162,16,6,0
5,5,154,10,3,0,154,20,10,0
6,6,150,12,3,0,150,24,10,0
7,7,143,14,4,0,143,28,13,0
8,8,133,17,4,1,133,34,12,5
9,9,131,18,4,1,131,36,12,5
10,10,125,21,4,1,125,42,12,5
11,11,120,22,5,1,120,44,15,5
12,12,107,28,5,1,107,57,15,5
13,13,102,30,5,1,102,62,15,5
14,14,96,33,4,1,96,71,12,5
15,15,90,33,6,1,90,71,18,5
