,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,150,17,0,0,150,34,0,0
6,6,146,19,0,0,146,38,0,0
7,7,141,18,2,0,141,36,7,0
8,8,131,21,3,0,131,43,10,0
9,9,130,21,3,0,130,44,10,0
10,10,124,24,3,0,124,50,10,0
11,11,119,26,2,1,119,54,7,4
12,12,110,25,5,1,110,53,17,4
13,13,106,26,5,1,106,55,19,4
14,14,99,28,6,1,99,59,22,4
15,15,93,28,8,1,93,59,28,4
