,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,9,1,0,162,18,4,0
5,5,153,12,2,0,153,24,7,0
6,6,150,12,3,0,150,24,10,0
7,7,144,13,4,0,144,27,13,0
8,8,133,18,3,1,133,37,10,4
9,9,132,18,3,1,132,38,10,4
10,10,129,17,4,1,129,37,14,4
11,11,123,20,4,1,123,43,14,4
12,12,113,22,6,0,113,50,21,0
13,13,108,24,5,1,108,54,17,5
14,14,102,27,4,1,102,63,14,5
15,15,96,28,5,1,96,66,17,5
