,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,27,6,0
5,5,140,15,4,0,140,31,13,0
6,6,135,18,3,0,135,39,10,0
7,7,126,22,3,0,126,48,10,0
8,8,115,26,4,0,115,56,13,0
9,9,115,26,4,0,115,56,13,0
10,10,113,26,4,0,113,59,12,0
11,11,104,30,4,0,104,68,12,0
12,12,90,33,6,0,90,75,19,0
13,13,86,34,6,0,86,79,19,0
14,14,82,36,6,0,82,83,19,0
15,15,69,42,5,1,69,95,16,4
