,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,161,11,0,0,161,23,0,0
5,5,153,13,1,0,153,28,3,0
6,6,150,13,2,0,150,28,6,0
7,7,142,17,2,0,142,36,6,0
8,8,132,20,3,0,132,43,9,0
9,9,130,21,3,0,130,45,9,0
10,10,125,22,4,0,125,47,12,0
11,11,121,22,5,0,121,47,16,0
12,12,111,23,7,0,111,48,25,0
13,13,106,24,8,0,106,50,28,0
14,14,100,24,10,0,100,50,34,0
15,15,97,22,10,1,97,48,35,4
