,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,29,4,0
5,5,139,17,3,0,139,35,10,0
6,6,134,18,4,0,134,37,13,0
7,7,125,22,4,0,125,46,13,0
8,8,114,27,4,0,114,57,13,0
9,9,114,27,4,0,114,57,13,0
10,10,111,28,4,0,111,60,13,0
11,11,103,30,4,1,103,64,13,4
12,12,93,25,10,1,93,55,32,4
13,13,89,26,9,2,89,58,28,9
14,14,87,25,10,2,87,57,31,9
15,15,78,26,12,1,78,61,40,5
