,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,29,3,0
6,6,149,14,2,0,149,29,6,0
7,7,141,18,2,0,141,37,6,0
8,8,132,18,5,0,132,36,16,0
9,9,130,19,5,0,130,38,16,0
10,10,125,22,4,0,125,46,13,0
11,11,120,24,4,0,120,51,13,0
12,12,107,29,5,0,107,61,16,0
13,13,102,31,5,0,102,66,16,0
14,14,96,32,6,0,96,69,19,0
15,15,90,33,7,0,90,72,22,0
