,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,154,12,1,0,154,27,3,0
6,6,152,11,2,0,152,24,8,0
7,7,145,13,3,0,145,28,11,0
8,8,134,18,2,1,134,38,8,4
9,9,132,19,2,1,132,40,8,4
10,10,128,19,3,1,128,41,11,4
11,11,124,18,5,1,124,39,17,4
12,12,114,21,5,1,114,47,19,4
13,13,109,23,4,2,109,51,16,8
14,14,103,25,4,2,103,57,16,8
15,15,95,29,4,2,95,65,16,8
