,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,152,15,0,0,152,32,0,0
6,6,148,17,0,0,148,36,0,0
7,7,142,17,2,0,142,35,7,0
8,8,131,21,3,0,131,43,10,0
9,9,129,22,3,0,129,45,10,0
10,10,123,25,3,0,123,51,10,0
11,11,117,28,3,0,117,57,10,0
12,12,107,29,4,1,107,59,13,5
13,13,104,28,5,1,104,57,18,5
14,14,99,27,7,1,99,56,24,5
15,15,94,27,8,1,94,58,27,5
