,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,10,4,0,152,20,12,0
5,5,141,12,6,0,141,25,18,0
6,6,135,15,6,0,135,31,18,0
7,7,126,19,6,0,126,40,18,0
8,8,116,23,6,0,116,50,18,0
9,9,116,23,6,0,116,50,18,0
10,10,112,25,6,0,112,54,18,0
11,11,105,28,4,1,105,61,12,6
12,12,92,30,6,1,92,66,20,6
13,13,87,32,6,1,87,71,20,6
14,14,84,33,5,2,84,73,17,10
15,15,77,28,10,2,77,63,34,10
