,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,30,3,0
5,5,138,20,1,0,138,43,3,0
6,6,132,23,1,0,132,49,3,0
7,7,124,25,2,0,124,53,7,0
8,8,118,23,4,0,118,51,15,0
9,9,118,23,4,0,118,51,15,0
10,10,115,24,3,1,115,53,12,4
11,11,111,23,2,2,111,52,8,13
12,12,100,23,4,2,100,54,14,13
13,13,96,23,5,2,96,54,18,13
14,14,92,25,5,2,92,58,18,13
15,15,84,24,6,3,84,54,25,18
