,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,136,21,2,0,136,42,6,0
6,6,130,24,2,0,130,48,6,0
7,7,122,25,4,0,122,50,12,0
8,8,116,23,5,1,116,47,16,5
9,9,116,23,5,1,116,47,16,5
10,10,113,23,6,1,113,47,19,5
11,11,105,26,6,1,105,55,19,5
12,12,93,27,8,1,93,58,25,8
13,13,88,29,8,1,88,63,25,8
14,14,85,30,7,2,85,65,22,12
15,15,78,30,6,3,78,68,19,19
