,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,151,16,0,0,151,33,0,0
6,6,147,18,0,0,147,37,0,0
7,7,142,18,1,0,142,39,3,0
8,8,133,19,3,0,133,41,10,0
9,9,131,20,3,0,131,43,10,0
10,10,125,23,3,0,125,49,10,0
11,11,120,24,4,0,120,51,13,0
12,12,109,26,6,0,109,55,20,0
13,13,106,26,6,0,106,58,20,0
14,14,101,24,9,0,101,53,30,0
15,15,94,26,10,0,94,57,33,0
