,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,7,2,0,163,14,7,0
5,5,154,11,2,0,154,22,7,0
6,6,150,13,2,0,150,26,7,0
7,7,144,13,4,0,144,26,13,0
8,8,133,18,3,1,133,36,10,4
9,9,131,19,3,1,131,38,10,4
10,10,125,22,3,1,125,44,10,4
11,11,120,24,3,1,120,49,10,4
12,12,108,27,5,1,108,55,16,4
13,13,105,27,2,4,105,55,7,16
14,14,98,30,1,5,98,61,3,21
15,15,94,28,3,5,94,58,10,21
