,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,148,15,2,0,148,30,6,0
7,7,143,14,4,0,143,29,12,0
8,8,132,18,5,0,132,37,15,0
9,9,131,17,6,0,131,35,18,0
10,10,126,19,5,1,126,39,15,4
11,11,121,20,6,1,121,41,18,4
12,12,109,25,6,1,109,53,18,4
13,13,104,27,5,2,104,57,15,8
14,14,98,30,5,1,98,67,15,4
15,15,92,32,4,2,92,72,12,8
