,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,161,11,0,0,161,23,0,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,141,19,1,0,141,40,3,0
8,8,131,22,2,0,131,47,6,0
9,9,129,23,2,0,129,49,6,0
10,10,123,26,2,0,123,55,6,0
11,11,120,24,4,0,120,51,13,0
12,12,111,22,8,0,111,47,26,0
13,13,107,23,7,1,107,50,22,5
14,14,101,24,7,2,101,52,22,9
15,15,94,26,8,2,94,56,25,9
