,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,28,5,0
5,5,139,19,1,0,139,40,5,0
6,6,133,22,1,0,133,46,5,0
7,7,124,25,2,0,124,52,8,0
8,8,113,29,3,0,113,60,11,0
9,9,113,29,3,0,113,60,11,0
10,10,109,31,3,0,109,64,11,0
11,11,102,30,6,0,102,62,20,0
12,12,90,30,9,0,90,64,29,0
13,13,87,29,10,0,87,63,33,0
14,14,85,29,10,0,85,63,33,0
15,15,74,33,10,0,74,72,35,0
