,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,7,2,0,163,14,7,0
5,5,153,12,2,0,153,24,7,0
6,6,149,14,2,0,149,28,7,0
7,7,142,18,1,0,142,38,4,0
8,8,132,20,3,0,132,40,12,0
9,9,131,20,3,0,131,41,12,0
10,10,126,21,4,0,126,43,15,0
11,11,122,21,5,0,122,44,18,0
12,12,111,23,7,0,111,48,24,0
13,13,106,25,7,0,106,53,24,0
14,14,99,27,8,0,99,57,27,0
15,15,94,27,8,1,94,58,27,4
