,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,154,12,1,0,154,27,3,0
6,6,150,14,1,0,150,31,3,0
7,7,142,18,1,0,142,39,3,0
8,8,133,19,3,0,133,41,9,0
9,9,131,20,3,0,131,43,9,0
10,10,126,22,3,0,126,48,9,0
11,11,121,23,4,0,121,50,12,0
12,12,110,26,5,0,110,57,15,0
13,13,106,26,6,0,106,58,18,0
14,14,101,26,7,0,101,60,21,0
15,15,96,28,6,0,96,68,18,0
