,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,12,2,0,153,25,6,0
6,6,149,14,2,0,149,29,6,0
7,7,143,15,3,0,143,31,10,0
8,8,133,18,4,0,133,38,13,0
9,9,131,19,4,0,131,40,13,0
10,10,127,20,4,0,127,44,13,0
11,11,121,23,4,0,121,50,13,0
12,12,108,29,4,0,108,63,13,0
13,13,102,32,4,0,102,69,13,0
14,14,98,30,6,0,98,66,20,0
15,15,92,31,7,0,92,68,24,0
