,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,23,0,0
5,5,152,15,0,0,152,32,0,0
6,6,148,17,0,0,148,36,0,0
7,7,141,19,1,0,141,40,3,0
8,8,132,20,3,0,132,42,10,0
9,9,131,20,3,0,131,43,10,0
10,10,126,22,3,0,126,48,10,0
11,11,122,23,3,0,122,52,10,0
12,12,111,26,4,0,111,59,14,0
13,13,106,27,5,0,106,61,17,0
14,14,102,25,7,0,102,59,23,0
15,15,97,24,9,0,97,57,30,0
