,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,154,10,3,0,154,21,9,0
6,6,150,12,3,0,150,25,9,0
7,7,143,15,3,0,143,32,9,0
8,8,133,19,3,0,133,42,9,0
9,9,131,20,3,0,131,44,9,0
10,10,126,21,4,0,126,45,13,0
11,11,122,22,4,0,122,49,13,0
12,12,112,23,6,0,112,50,22,0
13,13,109,22,7,0,109,49,26,0
14,14,102,25,7,0,102,56,26,0
15,15,96,27,7,0,96,62,26,0
