,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,15,1,0,150,31,3,0
5,5,137,20,2,0,137,40,7,0
6,6,133,20,3,0,133,40,11,0
7,7,124,24,3,0,124,49,11,0
8,8,117,23,4,1,117,47,16,4
9,9,117,23,4,1,117,47,16,4
10,10,115,22,5,1,115,45,19,5
11,11,107,25,4,2,107,51,15,11
12,12,95,25,8,1,95,56,27,6
13,13,90,26,9,1,90,58,30,6
14,14,86,28,9,1,86,62,30,6
15,15,76,31,7,3,76,72,22,14
