,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,216,0,0,0,216,0,0,0
1,1,214,1,0,0,214,2,0,0
2,2,214,1,0,0,214,2,0,0
3,3,214,1,0,0,214,2,0,0
4,4,214,1,0,0,214,2,0,0
5,5,214,1,0,0,214,2,0,0
6,6,210,3,0,0,210,6,0,0
7,7,202,7,0,0,202,14,0,0
8,8,197,8,1,0,197,16,3,0
9,9,167,15,5,1,167,30,15,4
10,10,167,15,5,1,167,30,15,4
11,11,166,14,4,2,166,28,12,10
12,12,162,13,6,2,162,26,18,10
13,13,162,13,6,2,162,26,18,10
14,14,158,13,7,2,158,27,21,10
15,15,144,14,8,3,144,30,26,16
