,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,200,16,1,2,200,32,3,8
9,9,182,22,3,2,182,44,9,8
10,10,179,20,5,2,179,40,16,8
11,11,158,21,10,2,158,44,32,9
12,12,156,20,10,3,156,42,31,14
13,13,150,23,10,3,150,48,31,14
14,14,141,22,13,3,141,48,40,14
15,15,137,24,13,3,137,52,40,14
