,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,10,0,0,222,21,0,0
8,8,200,15,4,0,200,31,12,0
9,9,182,22,5,0,182,45,16,0
10,10,179,20,7,0,179,41,23,0
11,11,156,26,7,2,156,56,23,8
12,12,152,28,7,2,152,60,23,8
13,13,148,29,6,3,148,63,19,13
14,14,139,32,5,3,139,75,16,13
15,15,135,34,5,3,135,79,16,13
