,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,197,20,2,0,197,40,6,0
9,9,182,23,3,1,182,47,10,4
10,10,177,24,4,1,177,49,13,4
11,11,154,28,6,3,154,57,20,12
12,12,152,26,8,3,152,53,26,12
13,13,149,27,7,3,149,56,23,15
14,14,139,28,9,3,139,59,29,16
15,15,135,30,9,3,135,63,29,16
