,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,4,1,0,232,8,3,0
7,7,222,9,1,0,222,18,3,0
8,8,198,18,3,0,198,36,9,0
9,9,179,26,4,0,179,52,12,0
10,10,174,27,5,0,174,54,15,0
11,11,153,29,6,3,153,59,19,12
12,12,151,28,7,3,151,57,23,12
13,13,148,26,9,3,148,53,30,12
14,14,138,29,9,3,138,61,30,14
15,15,134,31,9,3,134,65,30,14
