,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,199,16,4,0,199,32,12,0
9,9,183,20,6,0,183,41,19,0
10,10,178,21,7,0,178,43,22,0
11,11,153,31,5,2,153,66,16,8
12,12,151,30,6,2,151,64,20,8
13,13,147,30,6,3,147,64,19,13
14,14,138,31,5,5,138,66,16,23
15,15,134,33,5,5,134,70,16,23
