,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,19,2,0,198,39,6,0
9,9,182,24,3,0,182,51,10,0
10,10,177,25,4,0,177,53,13,0
11,11,151,35,5,0,151,76,16,0
12,12,148,35,6,0,148,74,21,0
13,13,144,35,7,0,144,72,27,0
14,14,134,35,10,0,134,72,37,0
15,15,131,36,10,0,131,75,37,0
