,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,197,20,2,0,197,40,6,0
9,9,178,28,3,0,178,56,9,0
10,10,174,28,3,1,174,56,9,4
11,11,153,29,6,3,153,59,19,12
12,12,151,28,7,3,151,57,23,12
13,13,145,31,7,3,145,63,23,12
14,14,135,33,8,3,135,67,29,12
15,15,132,33,9,3,132,67,32,12
