,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,197,20,2,0,197,40,6,0
9,9,185,18,3,3,185,36,9,13
10,10,180,21,2,3,180,44,6,13
11,11,154,31,3,3,154,65,9,15
12,12,151,31,4,3,151,65,12,15
13,13,148,28,7,3,148,58,22,15
14,14,139,30,6,4,139,65,19,20
15,15,136,31,6,4,136,68,19,20
