,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,237,1,0,1,237,2,0,4
6,6,233,3,0,1,233,6,0,4
7,7,224,7,0,1,224,14,0,5
8,8,198,20,0,1,198,40,0,5
9,9,183,22,3,1,183,44,10,6
10,10,180,21,3,2,180,42,10,11
11,11,157,26,5,3,157,53,17,16
12,12,155,26,4,4,155,53,14,21
13,13,151,28,4,3,151,63,14,15
14,14,142,28,5,4,142,64,16,21
15,15,139,28,6,4,139,64,19,21
