,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,200,17,2,0,200,37,6,0
9,9,186,17,5,1,186,37,16,4
10,10,181,20,5,0,181,46,16,0
11,11,159,24,6,2,159,54,19,11
12,12,156,25,6,2,156,56,19,12
13,13,152,26,5,3,152,59,16,16
14,14,143,27,5,4,143,61,15,24
15,15,141,26,6,4,141,60,18,24
