,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,197,21,1,0,197,43,3,0
9,9,179,27,3,0,179,55,9,0
10,10,175,26,5,0,175,53,15,0
11,11,155,27,7,2,155,58,22,8
12,12,153,27,6,3,153,58,19,13
13,13,147,30,6,3,147,64,19,13
14,14,136,32,8,3,136,67,27,13
15,15,133,32,9,3,133,67,30,13
