,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,199,18,2,0,199,37,6,0
9,9,185,20,3,1,185,41,9,5
10,10,179,23,3,1,179,47,9,5
11,11,157,27,4,3,157,56,13,14
12,12,154,27,5,3,154,55,17,14
13,13,148,30,5,3,148,61,17,14
14,14,139,30,6,4,139,62,20,19
15,15,136,31,6,4,136,65,20,19
