,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,20,0,1,198,41,0,4
9,9,182,23,3,1,182,47,9,5
10,10,179,22,4,1,179,46,12,6
11,11,159,23,5,4,159,48,15,21
12,12,156,24,5,4,156,50,15,22
13,13,152,25,4,5,152,53,12,26
14,14,139,31,4,5,139,66,12,26
15,15,137,31,4,5,137,67,12,27
