,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,10,0,0,222,21,0,0
8,8,201,15,2,1,201,31,7,4
9,9,184,21,2,2,184,44,7,8
10,10,178,24,2,2,178,50,7,8
11,11,157,24,7,3,157,51,23,12
12,12,155,23,8,3,155,48,27,13
13,13,153,21,8,4,153,43,28,19
14,14,145,20,10,4,145,43,35,20
15,15,142,22,9,4,142,49,32,20
