,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,19,2,0,198,39,6,0
9,9,184,20,4,1,184,42,13,4
10,10,179,21,5,1,179,44,16,4
11,11,154,29,5,3,154,60,17,12
12,12,150,31,5,3,150,64,17,12
13,13,144,34,5,3,144,70,17,12
14,14,134,36,6,3,134,74,21,14
15,15,132,34,8,3,132,70,27,14
