,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,19,2,0,198,39,6,0
9,9,182,23,3,1,182,48,9,4
10,10,178,22,5,1,178,46,15,4
11,11,155,27,8,1,155,58,25,5
12,12,152,27,9,1,152,58,28,5
13,13,148,26,11,1,148,56,34,5
14,14,137,30,11,1,137,67,34,5
15,15,134,31,11,1,134,70,34,5
