,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,201,15,2,1,201,31,6,5
9,9,185,19,3,2,185,39,10,9
10,10,179,22,3,2,179,45,10,9
11,11,154,32,3,2,154,68,10,11
12,12,150,34,3,2,150,72,10,11
13,13,147,32,5,2,147,68,17,11
14,14,139,34,5,1,139,73,17,14
15,15,136,34,6,1,136,73,20,14
