,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,4,1,0,232,8,3,0
7,7,222,9,1,0,222,18,3,0
8,8,202,11,6,0,202,23,18,0
9,9,187,12,10,0,187,25,31,0
10,10,185,10,10,1,185,21,32,5
11,11,159,19,12,1,159,40,39,5
12,12,155,21,12,1,155,44,39,5
13,13,151,21,12,2,151,44,39,9
14,14,141,22,14,2,141,48,45,9
15,15,138,22,15,2,138,46,50,9
