,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,4,1,0,232,8,3,0
7,7,223,7,2,0,223,14,6,0
8,8,200,15,3,1,200,30,9,4
9,9,183,20,5,1,183,41,15,4
10,10,178,21,6,1,178,43,18,4
11,11,158,21,9,3,158,42,30,13
12,12,155,22,8,4,155,44,27,17
13,13,152,21,8,5,152,42,27,22
14,14,143,22,8,6,143,44,28,28
15,15,139,24,8,6,139,48,28,28
