,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,200,15,4,0,200,31,12,0
9,9,182,22,4,1,182,45,12,4
10,10,178,23,4,1,178,48,12,5
11,11,151,33,6,1,151,69,18,5
12,12,147,35,6,1,147,73,18,5
13,13,144,33,8,1,144,69,25,5
14,14,135,31,12,1,135,66,37,5
15,15,132,32,11,2,132,68,34,9
