,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,197,20,2,0,197,40,6,0
9,9,180,25,3,1,180,50,9,4
10,10,176,25,3,2,176,50,9,8
11,11,154,28,6,3,154,57,19,13
12,12,151,28,7,3,151,57,22,13
13,13,145,31,7,3,145,63,22,13
14,14,135,33,8,3,135,68,26,14
15,15,134,32,8,3,134,68,27,14
