,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,242,0,0,0,242,0,0,0
2,2,242,0,0,0,242,0,0,0
3,3,242,0,0,0,242,0,0,0
4,4,242,0,0,0,242,0,0,0
5,5,236,3,0,0,236,6,0,0
6,6,232,5,0,0,232,10,0,0
7,7,223,8,1,0,223,16,3,0
8,8,198,19,2,0,198,38,6,0
9,9,181,25,2,1,181,51,6,4
10,10,176,26,3,1,176,53,9,4
11,11,155,26,9,1,155,56,27,4
12,12,153,26,8,2,153,53,24,12
13,13,148,27,9,2,148,55,27,12
14,14,137,30,10,2,137,63,30,12
15,15,135,30,9,3,135,64,27,16
