,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,19,2,0,198,39,6,0
9,9,184,21,2,2,184,44,6,9
10,10,179,23,2,2,179,49,6,9
11,11,154,30,5,2,154,62,17,10
12,12,152,29,6,2,152,60,21,10
13,13,147,30,7,2,147,62,24,10
14,14,141,27,9,2,141,58,34,10
15,15,137,29,9,2,137,62,34,10
