,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,223,8,1,0,223,16,3,0
8,8,201,14,4,0,201,28,13,0
9,9,184,18,7,0,184,36,22,0
10,10,178,21,7,0,178,42,22,0
11,11,160,22,7,2,160,50,22,10
12,12,157,23,7,2,157,53,22,10
13,13,155,21,8,2,155,48,29,10
14,14,145,21,10,3,145,47,36,14
15,15,142,21,11,3,142,47,39,14
