,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,198,18,3,0,198,36,9,0
9,9,184,20,3,2,184,42,9,8
10,10,178,23,3,2,178,48,9,8
11,11,158,23,5,5,158,47,17,21
12,12,154,25,5,5,154,51,17,21
13,13,150,24,7,5,150,49,23,21
14,14,141,26,7,5,141,55,23,24
15,15,139,25,8,5,139,51,29,24
