,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,199,18,2,0,199,37,7,0
9,9,181,25,3,0,181,51,10,0
10,10,176,27,2,1,176,55,6,5
11,11,155,30,4,2,155,62,14,11
12,12,152,31,3,3,152,64,11,15
13,13,149,29,5,3,149,60,18,15
14,14,140,29,7,3,140,59,27,16
15,15,136,31,7,3,136,63,27,16
