,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,199,18,1,1,199,37,3,4
9,9,185,19,4,1,185,39,14,5
10,10,181,20,3,2,181,42,11,9
11,11,157,26,6,2,157,55,22,9
12,12,154,27,6,2,154,58,22,9
13,13,149,28,7,2,149,60,25,9
14,14,141,27,8,3,141,58,31,13
15,15,139,27,7,4,139,58,26,20
