,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,223,8,0,1,223,16,0,4
8,8,199,18,1,1,199,36,3,5
9,9,182,23,2,2,182,46,6,9
10,10,177,25,1,3,177,50,3,13
11,11,159,21,7,4,159,42,23,19
12,12,155,23,7,4,155,46,23,19
13,13,152,24,5,5,152,51,16,24
14,14,140,28,6,5,140,56,22,24
15,15,136,30,6,5,136,60,22,24
