,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,223,8,0,1,223,16,0,4
8,8,200,15,3,1,200,30,9,4
9,9,182,22,4,1,182,44,12,4
10,10,176,25,4,1,176,50,12,4
11,11,155,25,7,4,155,50,21,16
12,12,151,27,7,4,151,54,21,16
13,13,146,28,8,4,146,56,24,16
14,14,134,32,9,4,134,64,27,17
15,15,131,33,9,4,131,67,27,17
