,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,224,6,2,0,224,12,7,0
8,8,199,17,3,0,199,34,10,0
9,9,180,26,3,0,180,53,10,0
10,10,174,29,3,0,174,59,10,0
11,11,153,31,6,1,153,66,19,5
12,12,150,32,6,1,150,69,19,5
13,13,146,31,8,1,146,67,25,5
14,14,137,30,10,2,137,65,31,10
15,15,133,32,10,2,133,69,31,10
