,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,201,14,4,0,201,29,13,0
9,9,185,17,7,0,185,36,22,0
10,10,180,20,6,0,180,44,19,0
11,11,160,22,8,1,160,53,25,5
12,12,156,24,8,1,156,57,25,5
13,13,151,25,9,1,151,59,28,5
14,14,141,26,10,2,141,60,33,9
15,15,139,27,8,3,139,62,26,16
