,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,9,1,0,222,18,3,0
8,8,201,14,4,0,201,29,13,0
9,9,185,18,5,1,185,36,18,4
10,10,182,17,5,2,182,34,19,8
11,11,162,15,12,2,162,30,41,10
12,12,158,17,12,2,158,34,41,10
13,13,154,19,10,3,154,41,34,14
14,14,143,22,11,3,143,47,37,16
15,15,141,22,10,4,141,48,33,21
