,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,199,18,2,0,199,38,6,0
9,9,183,22,4,0,183,47,13,0
10,10,177,25,4,0,177,53,13,0
11,11,154,28,8,1,154,59,26,4
12,12,152,28,8,1,152,61,26,4
13,13,148,28,9,1,148,61,30,4
14,14,139,28,11,1,139,63,37,4
15,15,135,30,11,1,135,67,37,4
